title,attributes,rating,reviewCount,category,address,city,plusCode,website,phoneNumber,tuesday,wednesday,thursday,friday,saturday,sunday,monday,imgUrl,placeUrl,latitude,longitude
Westfield Fashion Square,,4.4,4065,Shopping mall,"14006 Riverside Dr, Sherman Oaks, CA 91423, United States",Sherman Oaks,"5H47+Q2 Sherman Oaks, Los Angeles, CA, USA",https://www.westfield.com/fashionsquare,+1 818-783-0550,11a.m.–8p.m.,11a.m.–8p.m.,11a.m.–8p.m.,10a.m.–9p.m.,10a.m.–9p.m.,11a.m.–7p.m.,11a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipMn_M0FfXyGO6EYkUdtFUFBWb0VUXgboLvJGHAR=w408-h306-k-no,https://www.google.com/maps/place/Westfield+Fashion+Square/data=!4m7!3m6!1s0x80c29633be0273d5:0x94f978a75f33ad09!8m2!3d34.156988!4d-118.4374399!16zL20vMGc5eGZz!19sChIJ1XMCvjOWwoARCa0zX6d4-ZQ,34.1569375,-118.4374375
Downtown Santa Monica,"Posh shopping center with a range of retailers, dining & entertainment amid a stylish promenade.",4.6,37978,Shopping mall,"1351 3rd Street Promenade, Santa Monica, CA 90401, United States",Santa Monica,"2G83+FG Santa Monica, California, USA",https://www.downtownsm.com/,+1 310-393-8355,6:30a.m.–10p.m.,6:30a.m.–10p.m.,6:30a.m.–10p.m.,6:30a.m.–10p.m.,6:30a.m.–10p.m.,6:30a.m.–10p.m.,6:30a.m.–10p.m.,https://lh5.googleusercontent.com/p/AF1QipPpKjSayLiny1_0FnhDwP38hQ1FsPD6lMPYwysj=w408-h544-k-no,https://www.google.com/maps/place/Downtown+Santa+Monica/data=!4m7!3m6!1s0x80c2a4cfc4670c17:0xc552fab1a532027b!8m2!3d34.0161811!4d-118.4962472!16zL20vMDYzYmZr!19sChIJFwxnxM-kwoARewIypbH6UsU,34.01625,-118.49625
National Sepulved Shopping Center,,4.2,345,Shopping mall,"Los Angeles, CA 90064, United States",Los Angeles,"2HGC+RX Los Angeles, California, USA",,,8a.m.–10p.m.,8a.m.–10p.m.,6a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,11a.m.–10p.m.,7:30a.m.–9:30p.m.,https://lh5.googleusercontent.com/p/AF1QipNld-9FF0v9zxUlKeyyNULLH5qThkwEsfNUJ7gR=w408-h544-k-no,https://www.google.com/maps/place/National+Sepulved+Shopping+Center/data=!4m7!3m6!1s0x80c2bbb1f8984299:0xd445c9cc7bf767a7!8m2!3d34.0271105!4d-118.4275311!16s%2Fg%2F11h81pmw5m!19sChIJmUKY-LG7woARp2f3e8zJRdQ,34.0270625,-118.4275625
Rodeo Galleria Shopping Center,"Unfussy mall with several Korean restaurants, salons, clinics & shops for fashion & electronics.",3.9,368,Shopping mall,"833 S Western Ave, Los Angeles, CA 90005, United States",Los Angeles,"3M4R+W5 Los Angeles, California, USA",,,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,9:30a.m.–2p.m.,Closed,9a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipMWMbh3urIErBFJ-cCycPnH_jS_mUBOBMmQGD7J=w408-h306-k-no,https://www.google.com/maps/place/Rodeo+Galleria+Shopping+Center/data=!4m7!3m6!1s0x80c2b885c29a5cc7:0x3dc665021245d846!8m2!3d34.0573441!4d-118.3095735!16s%2Fg%2F11c529hz0b!19sChIJx1yawoW4woARRthFEgJlxj0,34.0573125,-118.3095625
Glendale Galleria,"Contemporary shopping mall offers trendy retail shops & restaurants, plus the flagship Apple store.",4.5,15011,Shopping mall,"100 W Broadway Suite 100, Glendale, CA 91210, United States",Glendale,"4PWV+G7 Glendale, California, USA",https://www.glendalegalleria.com/en.html,+1 818-459-4184,11a.m.–8p.m.,11a.m.–8p.m.,11a.m.–8p.m.,10a.m.–9p.m.,10a.m.–9p.m.,11a.m.–7p.m.,11a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipMoRQN1C9H47Y9lyp7Tf5n_e3jOWPT8uzbXpvyQ=w408-h306-k-no,https://www.google.com/maps/place/Glendale+Galleria/data=!4m7!3m6!1s0x80c2c0ff017bd095:0x46e49d0d6ebc94f4!8m2!3d34.1462627!4d-118.2567687!16s%2Fm%2F02vwh61!19sChIJldB7Af_AwoAR9JS8bg2d5EY,34.1463125,-118.2568125
Beverly plaza,,4.4,87,Shopping mall,"400 S San Vicente Blvd, Los Angeles, CA 90048, United States",Los Angeles,"3JCF+FJ Los Angeles, California, USA",,,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,https://lh5.googleusercontent.com/p/AF1QipN4jeBzPnPlq35v9MRwB7G7exEDhQzYaIjPgmNF=w518-h240-k-no,https://www.google.com/maps/place/Beverly+plaza/data=!4m7!3m6!1s0x80c2b94c0517bb1f:0x2ae7f62ca83ba890!8m2!3d34.0711681!4d-118.3759353!16s%2Fg%2F1tfcnm0q!19sChIJH7sXBUy5woARkKg7qCz25yo,34.0711875,-118.3759375
Fashion District LA,,4.4,277,Shopping mall,"210 E Olympic Blvd, Los Angeles, CA 90015, United States",Los Angeles,"2PQV+HP Los Angeles, California, USA",,,Closed,9a.m.–5p.m.,9a.m.–5p.m.,9a.m.–5p.m.,9a.m.–5p.m.,9a.m.–5p.m.,9a.m.–5p.m.,https://lh5.googleusercontent.com/p/AF1QipNaIHiV1_ZjWuM7hKZ_e9phw2xWeXxBWhZ_v7hq=w408-h306-k-no,https://www.google.com/maps/place/Fashion+District+LA/data=!4m7!3m6!1s0x80c2c7cc7d9a368d:0xc5b4bad641830579!8m2!3d34.0388986!4d-118.2556616!16s%2Fg%2F11bvv4sp29!19sChIJjTaafczHwoAReQWDQda6tMU,34.0389375,-118.2556875
New Hollywood Plaza,,4.2,258,Shopping mall,"5273 Hollywood Blvd, Los Angeles, CA 90027, United States",Los Angeles,"4M2V+QJ Los Angeles, California, USA",,+1 323-467-4408,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipM_TR5dP13QMvwZrZKuqlVV40nqIqGLzLor7jWf=w408-h306-k-no,https://www.google.com/maps/place/New+Hollywood+Plaza/data=!4m7!3m6!1s0x80c2bf3b5ea200d7:0x8750a6fce45f33c2!8m2!3d34.1019559!4d-118.3059612!16s%2Fg%2F1tf31nnv!19sChIJ1wCiXju_woARwjNf5PymUIc,34.1019375,-118.3059375
Western Plaza,,4.3,274,Shopping mall,"867 S Western Ave, Los Angeles, CA 90005, United States",Los Angeles,"3M4R+J6 Los Angeles, California, USA",,,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,https://lh5.googleusercontent.com/p/AF1QipNbEsXrYQjAAQvCaoWOL2wwC1o7ux-cvbkiu1iF=w408-h306-k-no,https://www.google.com/maps/place/Western+Plaza/data=!4m7!3m6!1s0x80c2b9a70141d581:0x552c13010cbfb179!8m2!3d34.0565205!4d-118.3094858!16s%2Fg%2F11fl0qlhbc!19sChIJgdVBAae5woARebG_DAETLFU,34.0565625,-118.3094375
Moss Plaza,,4.1,46,Shopping mall,"1824 Westwood Blvd, Los Angeles, CA 90025, United States",Los Angeles,"2HX7+MJ Los Angeles, California, USA",,,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipN4dUCKxXKm7wpr1kYA3Vr5KiKniITV6y93iVTh=w408-h306-k-no,https://www.google.com/maps/place/Moss+Plaza/data=!4m7!3m6!1s0x80c2bb9ce5f54cbd:0x550db71bb01e8fb4!8m2!3d34.0492199!4d-118.435905!16s%2Fg%2F1trsy84_!19sChIJvUz15Zy7woARtI8esBu3DVU,34.0491875,-118.4359375
One Westside Shopping Center,Big-box stores & free parking are the main draw at this serene outdoor mall with neon fish-tank art.,4.3,1084,Shopping mall,"11250 W Olympic Blvd, Los Angeles, CA 90064, United States",Los Angeles,"2HQ5+8W Los Angeles, California, USA",https://onewestside.com/,+1 213-471-1058,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,https://lh5.googleusercontent.com/p/AF1QipMXJ_F9m86mvgKHdbKqhKwGtyLn_5wcWREYMBx8=w408-h252-k-no,https://www.google.com/maps/place/One+Westside+Shopping+Center/data=!4m7!3m6!1s0x80c2bba64510427d:0x9f4f8e145aa91e96!8m2!3d34.0382912!4d-118.44024!16s%2Fg%2F1260ncbb8!19sChIJfUIQRaa7woARlh6pWhSOT58,34.0383125,-118.4401875
Brentwood Town Center,,4.7,35,Shopping mall,"13050 San Vicente Blvd, Los Angeles, CA 90049, United States",Los Angeles,"2GX5+7G Los Angeles, California, USA",https://www.brentwoodtowncenterla.com/,,6a.m.–10p.m.,6a.m.–10p.m.,6a.m.–10p.m.,6a.m.–10p.m.,6a.m.–10p.m.,6a.m.–8p.m.,6a.m.–10p.m.,https://lh5.googleusercontent.com/p/AF1QipMeCzNw_rEBJ_M_PsfTITKZAIlL0CayRqC3ugmL=w408-h272-k-no,https://www.google.com/maps/place/Brentwood+Town+Center/data=!4m7!3m6!1s0x80c2a34067cf538f:0x122867ffae057078!8m2!3d34.0482272!4d-118.4911521!16s%2Fg%2F11h40cpywr!19sChIJj1PPZ0CjwoAReHAFrv9nKBI,34.0481875,-118.4911875
Beverly Connection,"Large & bustling shopping center with brand-name apparel stores, eateries & service providers.",4.4,4048,Shopping mall,"100 N La Cienega Blvd, Los Angeles, CA 90048, United States",Los Angeles,"3JFF+RQ Los Angeles, California, USA",chrome-error://chromewebdata/,+1 323-658-6085,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–9p.m.,10a.m.–9p.m.,12–6p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipN84HV1gM8bBmMmSHTTNfd9oGgvinccf0dMnR_5=w408-h306-k-no,https://www.google.com/maps/place/Beverly+Connection/data=!4m7!3m6!1s0x80c2b94cbad39203:0x7b0c4c67d03ab9dc!8m2!3d34.0745731!4d-118.3756139!16s%2Fg%2F1tgkhk5n!19sChIJA5LTuky5woAR3Lk60GdMDHs,34.0745625,-118.3755625
Olympic Shopping Center,,3.9,35,Shopping mall,"3053 W Olympic Blvd, Los Angeles, CA 90006, United States",Los Angeles,"3M3X+58 Los Angeles, California, USA",,,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–6:30p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipMJmzw7dRZ9iQYzEo9Dv_eDIpd-ROFC9kfYMBBq=w408-h272-k-no,https://www.google.com/maps/place/Olympic+Shopping+Center/data=!4m7!3m6!1s0x80c2b87fd0700001:0xe2786b497a2cf30b!8m2!3d34.0529565!4d-118.3016727!16s%2Fg%2F11f57blx73!19sChIJAQBw0H-4woARC_MseklreOI,34.0529375,-118.3016875
The Americana At Brand,"Posh mall offers high-end retailers, eateries, a theater & electric trolley, plus a landscaped park.",4.6,10640,Shopping mall,"889 Americana Way, Glendale, CA 91210, United States",Glendale,"4PVV+WC Glendale, California, USA",https://americanaatbrand.com/,+1 818-637-8982,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–10p.m.,10a.m.–10p.m.,11a.m.–8p.m.,10a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipO6M3y5-xXJ5QeqsYzrr86I3hwaA7VehQ3NJlhF=w408-h306-k-no,https://www.google.com/maps/place/The+Americana+At+Brand/data=!4m7!3m6!1s0x80c2c0feef870c89:0xadffaf4a6862f04c!8m2!3d34.1448204!4d-118.2564557!16s%2Fm%2F02z4y_z!19sChIJiQyH7_7AwoARTPBiaEqv_60,34.1448125,-118.2564375
8000 Sunset Strip,"Small shopping mall with a center courtyard featuring a grocery store, movie theater & restaurants.",4.4,745,Shopping mall,"8000 Sunset Blvd, Los Angeles, CA 90046, United States",Los Angeles,"3JXM+3W Los Angeles, California, USA",properties.kimcorealty.com,+1 833-800-4343,9:30a.m.–9p.m.,9:30a.m.–9p.m.,9:30a.m.–9p.m.,9:30a.m.–9p.m.,9:30a.m.–9p.m.,9:30a.m.–9p.m.,9:30a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipO0Ld5Q7IGUx_pzyYhX740TcWFApK2ib-kfiyjD=w408-h306-k-no,https://www.google.com/maps/place/8000+Sunset+Strip/data=!4m7!3m6!1s0x80c2bf8a2257c693:0x252a9f4964cfdcc2!8m2!3d34.0976515!4d-118.3652315!16s%2Fg%2F1xcbpx0j!19sChIJk8ZXIoq_woARwtzPZEmfKiU,34.0976875,-118.3651875
Omni Plaza,,3.9,62,Shopping mall,"414 S Western Ave, Los Angeles, CA 90020, United States",Los Angeles,"3M8R+MC Los Angeles, California, USA",,,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,9a.m.–9:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,https://lh5.googleusercontent.com/p/AF1QipNcT0eeiZLzLq9nWFeT_xpR_ZCsikKn1DPhzssn=w408-h306-k-no,https://www.google.com/maps/place/Omni+Plaza/data=!4m7!3m6!1s0x80c2b9d770c56c89:0x3b3ada943b303a7d!8m2!3d34.0666511!4d-118.3088839!16s%2Fg%2F11ghfthkhp!19sChIJiWzFcNe5woARfTowO5TaOjs,34.0666875,-118.3089375
Palm Plaza,,4.3,12,Shopping mall,"12229 Santa Monica Blvd, Los Angeles, CA 90025, United States",Los Angeles,"2GRM+3X Los Angeles, California, USA",,,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–7p.m.,10a.m.–8:30p.m.,https://lh5.googleusercontent.com/p/AF1QipNhUNZqG1iZpL9UIRx1McMapbbiJIcTz0enopiN=w408-h306-k-no,https://www.google.com/maps/place/Palm+Plaza/data=!4m7!3m6!1s0x80c2bb425a065a67:0xf38ac68feb2d5574!8m2!3d34.0402316!4d-118.4650907!16s%2Fg%2F11h5ll6fdg!19sChIJZ1oGWkK7woARdFUt64_GivM,34.0401875,-118.4650625
Platform,"Modern, sophisticated shopping center with clothing boutiques, trendy eateries & a fitness center.",4.5,811,Shopping mall,"8850 Washington Blvd, Culver City, CA 90232, United States",Culver City,"2JG6+VW Culver City, California, USA",https://platformlosangeles.com/,,7a.m.–10p.m.,7a.m.–10p.m.,7a.m.–10p.m.,7a.m.–10p.m.,7a.m.–10p.m.,7a.m.–10p.m.,7a.m.–10p.m.,https://lh5.googleusercontent.com/p/AF1QipN5vMVeur-iSdxWKmqnTkaDUo73eqQLtEcSh43Q=w408-h272-k-no,https://www.google.com/maps/place/Platform/data=!4m7!3m6!1s0x80c2b986b348233b:0xfbd3b3fa796380d4!8m2!3d34.0271999!4d-118.38766!16s%2Fg%2F11f03k8qv6!19sChIJOyNIs4a5woAR1IBjefqz0_s,34.0271875,-118.3876875
Sunset Plaza,,5,4,Shopping mall,"4343 Sunset Blvd, Los Angeles, CA 90029, United States",Los Angeles,"3PW8+6R Los Angeles, California, USA",,+1 323-668-0695,9:30a.m.–9p.m.,10a.m.–8p.m.,9:30a.m.–9p.m.,9:30a.m.–9p.m.,10a.m.–8p.m.,10a.m.–8p.m.,9:30a.m.–9p.m.,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UnJlVbsEb8Mdk7dmj09lJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.381783&pitch=0&thumbfov=100,https://www.google.com/maps/place/Sunset+Plaza/data=!4m7!3m6!1s0x80c2c74c6c66a4ff:0xf95560609e2aa8c8!8m2!3d34.0955127!4d-118.2829614!16s%2Fg%2F11clvhnkft!19sChIJ_6RmbEzHwoARyKgqnmBgVfk,34.0955625,-118.2829375
MaDang Courtyard,,4.4,1397,Shopping mall,"621 S Western Ave, Los Angeles, CA 90005, United States",Los Angeles,"3M7Q+6X Los Angeles, California, USA",,+1 213-387-8811,8a.m.–11p.m.,8a.m.–11p.m.,8a.m.–11p.m.,8a.m.–11p.m.,8a.m.–11p.m.,8a.m.–11p.m.,8a.m.–11p.m.,https://lh5.googleusercontent.com/p/AF1QipMhpNlHUDOK3d1eUfm6JaVx4T_qdo49qjou1wg5=w408-h544-k-no,https://www.google.com/maps/place/MaDang+Courtyard/data=!4m7!3m6!1s0x80c2b89ac168ba8d:0x98d7a7dc0d012d98!8m2!3d34.0630037!4d-118.3100826!16s%2Fg%2F11g6ymndm3!19sChIJjbpowZq4woARmC0BDdyn15g,34.0630625,-118.3100625
Town center,,4.2,115,Shopping mall,"5800-5940 Santa Monica Blvd, Los Angeles, CA 90038, United States",Los Angeles,"3MRM+58 Los Angeles, California, USA",,,10a.m.–5p.m.,10a.m.–5p.m.,10a.m.–5p.m.,10a.m.–1p.m.,10a.m.–1p.m.,Closed,10a.m.–5p.m.,https://lh5.googleusercontent.com/p/AF1QipMnUb7hOZqCbKHk1Yiv0T8Akk2oo0QGdWDxEfhM=w408-h839-k-no,https://www.google.com/maps/place/Town+center/data=!4m7!3m6!1s0x80c2b8b354e7e401:0x3b92ab01707be818!8m2!3d34.0904615!4d-118.3167497!16s%2Fg%2F11hf73z2nf!19sChIJAeTnVLO4woARGOh7cAGrkjs,34.0904375,-118.3166875
Vermont Slauson,Outdoor shopping plaza with a few anchor tenants & more than a dozen smaller shops & eateries.,4.1,3256,Shopping mall,"5850 Vermont Ave, Los Angeles, CA 90044, United States",Los Angeles,"XPQ5+3J Los Angeles, California, USA",,,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–9p.m.,10a.m.–6p.m.,9a.m.–10p.m.,https://lh5.googleusercontent.com/p/AF1QipMPkpYp3g1vaPDxN6AZGPzAeH35bCtZj2uopqT4=w408-h306-k-no,https://www.google.com/maps/place/Vermont+Slauson/data=!4m7!3m6!1s0x80c2c824f6c3b517:0xc619eba71856f0aa!8m2!3d33.9876543!4d-118.2908772!16s%2Fg%2F1v44qpk9!19sChIJF7XD9iTIwoARqvBWGKfrGcY,33.9876875,-118.2909375
Silver Lake Plaza,,4,54,Shopping mall,"240 N Virgil Ave, Los Angeles, CA 90004, United States",Los Angeles,"3PG7+9G Los Angeles, California, USA",,,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–9p.m.,10a.m.–6p.m.,10a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipNYHqDHJVZC-i9k-72N14mXa_-6IJCBKRKD3Uoz=w408-h544-k-no,https://www.google.com/maps/place/Silver+Lake+Plaza/data=!4m7!3m6!1s0x80c2c76842995f21:0xdd692c6c840179e5!8m2!3d34.0759539!4d-118.2862461!16s%2Fg%2F11dx916p__!19sChIJIV-ZQmjHwoAR5XkBhGwsad0,34.0759375,-118.2861875
Westwood Center,,4.3,74,Shopping mall,"2180 Westwood Blvd, Los Angeles, CA 90025, United States",Los Angeles,"2HV9+M9 Los Angeles, California, USA",ilocatemobile.com,+1 424-236-8754,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOjLdWcMoP9cvK9fRapSz0xdahmE60RZShUczUW=w408-h306-k-no,https://www.google.com/maps/place/Westwood+Center/data=!4m7!3m6!1s0x80c2bb991a6dafcb:0xe05ee9a99ea07138!8m2!3d34.0442272!4d-118.4315224!16s%2Fg%2F1trtvl82!19sChIJy69tGpm7woAROHGgnqnpXuA,34.0441875,-118.4315625
Koreatown Plaza,"Sprawling 3-story shopping mall offers retail shops, a range of Asian restaurants & a center atrium.",4.2,2655,Shopping mall,"928 S Western Ave, Los Angeles, CA 90006, United States",Los Angeles,"3M4R+3F Los Angeles, California, USA",https://www.koreatownplaza.com/,+1 213-382-1234,10a.m.–7p.m.,10a.m.–7p.m.,10a.m.–7p.m.,10a.m.–7p.m.,10a.m.–7p.m.,11a.m.–7p.m.,10a.m.–7p.m.,https://lh5.googleusercontent.com/p/AF1QipN-IgybXoMhSAQBmfX3FeUdRX-27IiT765jqZQ_=w426-h240-k-no,https://www.google.com/maps/place/Koreatown+Plaza/data=!4m7!3m6!1s0x80c2b886f7defbaf:0x30e76ebb180ce121!8m2!3d34.0551296!4d-118.3088155!16s%2Fg%2F1tdbl7t6!19sChIJr_ve94a4woARIeEMGLtu5zA,34.0551875,-118.3088125
Gold Plaza,,4.1,442,Shopping mall,"1101 Vermont Ave, Los Angeles, CA 90006, United States",Los Angeles,"3P25+46 Los Angeles, California, USA",,+1 213-385-3953,9:30a.m.–9p.m.,9:30a.m.–9p.m.,9:30a.m.–9p.m.,9:30a.m.–9p.m.,10a.m.–8p.m.,11a.m.–8p.m.,9:30a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipMqzcmzBtnqG_PrTGFXgXwFY8_3THOTgcIK1yqF=w493-h240-k-no,https://www.google.com/maps/place/Gold+Plaza/data=!4m7!3m6!1s0x80c2c78476449a47:0x3d5f5689a03108ec!8m2!3d34.0502778!4d-118.2919444!16s%2Fg%2F1td53q1k!19sChIJR5pEdoTHwoAR7AgxoIlWXz0,34.0503125,-118.2919375
Universal CityWalk Hollywood,"High-energy hub of shops, eateries & nightclubs plus entertainment such as a cinema & bowling alley.",4.6,55187,Shopping mall,"100 Universal City Plaza, Universal City, CA 91608, United States",Universal City,"4JPW+FG Universal City, California, USA",https://www.universalstudioshollywood.com/web/en/us/things-to-do/citywalk?utm_source=google&utm_medium=organic&utm_campaign=GMB,+1 818-622-9841,11a.m.–8p.m.,11a.m.–8p.m.,11a.m.–9p.m.,11a.m.–10p.m.,11a.m.–10p.m.,11a.m.–9p.m.,11a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipPSwjK9T7mV_XoZ7lQCbzDQFajQb93r3JdyZzPG=w408-h544-k-no,https://www.google.com/maps/place/Universal+CityWalk+Hollywood/data=!4m7!3m6!1s0x80c2be46565c3077:0x6e35bc2499c0a55c!8m2!3d34.1361697!4d-118.3537322!16s%2Fm%2F025shr0!19sChIJdzBcVka-woARXKXAmSS8NW4,34.13625,-118.35375
Granville Plaza,,4.4,123,Shopping mall,"11819 Wilshire Blvd, Los Angeles, CA 90025, United States",Los Angeles,"2GXP+7P Los Angeles, California, USA",,,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipPKAIxJkEe32Va3ZhXflaauxrF4ccaz24dTjnnN=w408-h307-k-no,https://www.google.com/maps/place/Granville+Plaza/data=!4m7!3m6!1s0x80c2bb5df7f0ba47:0xd4a4475c3e17b3fb!8m2!3d34.0481491!4d-118.4631744!16s%2Fg%2F1tfkwkwn!19sChIJR7rw9127woAR-7MXPlxHpNQ,34.0481875,-118.4631875
Rodeo Drive,"Famous high-end shopping street features a variety of renowned designer shops, hotels & restaurants.",4.6,14882,Shopping mall,"295 Rodeo Dr, Beverly Hills, CA 90212, United States",Beverly Hills,"3H9X+29 Beverly Hills, California, USA",https://www.rodeodrive-bh.com/,,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,12–5p.m.,10a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipPby5EuA-0GiZvRLxXUc2Zu-9V6CBQ792tny8GC=w408-h725-k-no,https://www.google.com/maps/place/Rodeo+Drive/data=!4m7!3m6!1s0x80c2bbf8fd47b031:0xde63f5ab2f2acb06!8m2!3d34.067619!4d-118.4015864!16s%2Fg%2F1hhk607lg!19sChIJMbBH_fi7woARBssqL6v1Y94,34.0675625,-118.4015625
merrill plaza,,4,6,Shopping mall,"2654 Griffith Park Blvd, Los Angeles, CA 90039, United States",Los Angeles,"4P4H+M7 Los Angeles, California, USA",,,9:30a.m.–8p.m.,9:30a.m.–8p.m.,9:30a.m.–8p.m.,9:30a.m.–8p.m.,9:30a.m.–8p.m.,11:30a.m.–6p.m.,9:30a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipNSaqW6rXZwmNHN3P70upIf4STwuVHN7KTqK0Se=w408-h544-k-no,https://www.google.com/maps/place/merrill+plaza/data=!4m7!3m6!1s0x80c2c0cbdef193f3:0x508aeb1192c2d796!8m2!3d34.1067432!4d-118.2718078!16s%2Fg%2F11h55mv30r!19sChIJ85Px3svAwoARltfCkhHrilA,34.1066875,-118.2718125
GRANDE MALL,,3.5,4,Shopping mall,"600 S Alvarado St, Los Angeles, CA 90057, United States",Los Angeles,"3P5G+M3 Los Angeles, California, USA",,,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,11a.m.–6p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipPLyRKQu0yMu4olRqj5Y5Wh_QeuHh_OIoWFGABw=w408-h544-k-no,https://www.google.com/maps/place/GRANDE+MALL/data=!4m7!3m6!1s0x80c2c7a014819e01:0xb45355f30491c63a!8m2!3d34.0591822!4d-118.2748176!16s%2Fg%2F11j0cvjp22!19sChIJAZ6BFKDHwoAROsaRBPNVU7Q,34.0591875,-118.2748125
LA Street Mall,,4.6,27,Shopping mall,"331 E Olympic Blvd, Los Angeles, CA 90015, United States",Los Angeles,"2PQW+C9 Los Angeles, California, USA",,,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–6p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipPExDPj3Xt8XK2jNvbn_uwgjXDO_YmNFEvgqjSr=w408-h306-k-no,https://www.google.com/maps/place/LA+Street+Mall/data=!4m7!3m6!1s0x80c2c7ccbf8d59cf:0x4466c1d4c01ca1b5!8m2!3d34.0385528!4d-118.2540435!16s%2Fg%2F11cmttf6k6!19sChIJz1mNv8zHwoARtaEcwNTBZkQ,34.0385625,-118.2540625
Westlake Plaza,,4,8,Shopping mall,"1930 W 3rd St, Los Angeles, CA 90057, United States",Los Angeles,"3P6H+RG Los Angeles, California, USA",,,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,https://lh5.googleusercontent.com/p/AF1QipMgeolbaUPZaKuoDMzZUHjBiRRCERtP86QDSSfj=w426-h240-k-no,https://www.google.com/maps/place/Westlake+Plaza/data=!4m7!3m6!1s0x80c2c716e56f8b95:0x183d887be7cf9e45!8m2!3d34.0620278!4d-118.2712338!16s%2Fg%2F11ng0wzhl8!19sChIJlYtv5RbHwoARRZ7P53uIPRg,34.0620625,-118.2711875
